"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4634","Link ASR UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.groups.GroupPagesTest","Test","smoke.configuration.groups.GroupPagesTest","linkASRUiPageLoadValidation"
"","8600","AFI(Advanced Fraud Interdicition) UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.services.ServicesPagesTest","Test","smoke.configuration.services.ServicesPagesTest","afiUiPageLoadValidation"
"","72","Verify added Error Rate rule is displayed correctly","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.ErrorRateTest","Test","ui.configuration.security.ErrorRateTest","verifyRule"
"","1689","Diameter UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.access.authentication.AuthenticationPagesTest","Test","smoke.configuration.access.authentication.AuthenticationPagesTest","diameterUiPageLoadValidation"
"","3325","Verify Error Rate rule can be added successfully","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.ErrorRateTest","Test","ui.configuration.security.ErrorRateTest","addRule"
"","2375","Register Messages UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.visibility.messages.MessagePagesTest","Test","smoke.visibility.messages.MessagePagesTest","registerMessagesUiPageLoadValidation"
"","4630","Verify user can add multiple banned countries successfully","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.banned.BannedCountriesTest","Test","ui.configuration.security.banned.BannedCountriesTest","addMultipleCountries"
"","1500","Registration Fraud UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.security.monitors.MonitorPagesTest","Test","smoke.configuration.security.monitors.MonitorPagesTest","registrationFraudUiPageLoadValidation"
"","2083","Verify PAssert Rate Monitor configuration persists after page refresh using alternative values","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.monitors.dos.PAssertRateMonitorTest","Test","ui.configuration.security.monitors.dos.PAssertRateMonitorTest","shouldPersistConfigurationAfterRefresh"
"","2357","Verify safelist number can be added successfully","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.safelist.SafelistNumbersTest","Test","ui.configuration.security.safelist.SafelistNumbersTest","addNumber"
"","1355","Verify International Destinations configuration can be updated successfully","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.monitors.InternationalDestinationsTest","Test","ui.configuration.security.monitors.InternationalDestinationsTest","shouldConfigureInternationalDestinations"
"","1766","Verify validation message is displayed for empty user agent fields","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.safelist.SafelistUserAgentTest","Test","ui.configuration.security.safelist.SafelistUserAgentTest","emptyValidation"
"","803","Verify parser exception protection can be disabled successfully","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.endDevices.MessageIntegrityTest","Test","ui.configuration.security.endDevices.MessageIntegrityTest","disableParserException"
"","71808","Verify Update button repopulates DNO Numbers data","UI Regression","2026-06-27","broken","2026-06-27","ui.configuration.security.dno.DNONumbersTest","Test","ui.configuration.security.dno.DNONumbersTest","verifyUpdateButton"
"","65","Verify edited safelist number is displayed correctly","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.safelist.SafelistNumbersTest","Test","ui.configuration.security.safelist.SafelistNumbersTest","verifyEditedNumber"
"","1709","Q850 Codes Chart UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.visibility.activity.ActivityPagesTest","Test","smoke.visibility.activity.ActivityPagesTest","q850CodesChartUiPageLoadValidation"
"","51","Verify Flash Call configuration can be enabled successfully","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.monitors.FlashCallTest","Test","ui.configuration.security.monitors.FlashCallTest","shouldEnableFlashCall"
"","1736","Reports UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.report.ReportPagesTest","Test","smoke.report.ReportPagesTest","reportsUiPageLoadValidation"
"","5354","Main Dashboard UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.dashboard.DashboardPagesTest","Test","smoke.dashboard.DashboardPagesTest","mainDashboardUiPageLoadValidation"
"","2419","Verify cancelled safelist user agent is not added","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.safelist.SafelistUserAgentTest","Test","ui.configuration.security.safelist.SafelistUserAgentTest","cancelAddUserAgent"
"","1694","Blacklist API UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.access.api.AccessApiPagesTest","Test","smoke.configuration.access.api.AccessApiPagesTest","blacklistAPIUiPageLoadValidation"
"","117086","Verify Enable checkbox can be updated","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.dno.AssignedNumbersTest","Test","ui.configuration.security.dno.AssignedNumbersTest","verifyEnableCheckbox"
"","5785","Risk Score UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.tollfraud.riskscore.RiskScorePagesTest","Test","smoke.configuration.tollfraud.riskscore.RiskScorePagesTest","riskScoreUiPageLoadValidation"
"","1751","Server Calling Pattern UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.visibility.tollfraud.baseline.callvolume.CallVolumePagesTest","Test","smoke.visibility.tollfraud.baseline.callvolume.CallVolumePagesTest","serverCallingPatternUiPageLoadValidation"
"","1697","Verify user can enable Call Duration Monitor and apply configuration","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.monitors.spit.CallDurationAlertTest","Test","ui.configuration.security.monitors.spit.CallDurationAlertTest","shouldUpdateCallDurationConfiguration"
"","3700","Verify successful login with valid credentials","UI Regression","2026-06-27","passed","2026-06-27","ui.login.CTMLoginTest","Test","ui.login.CTMLoginTest","verifySuccessfulLogin"
"","1221","Verify malicious user agent search returns matching result","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.endDevices.MaliciousUserAgentTest","Test","ui.configuration.security.endDevices.MaliciousUserAgentTest","searchUserAgent"
"","2957","Verify user can add device integrity rule successfully","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.endDevices.DeviceIntegrityTest","Test","ui.configuration.security.endDevices.DeviceIntegrityTest","addDeviceIntegrity"
"","980","Verify validation error messages are displayed when Request Rate fields are left empty","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.monitors.dos.UnSubscribeRateTest","Test","ui.configuration.security.monitors.dos.UnSubscribeRateTest","shouldShowValidationErrorsForEmptyFields"
"","1650","UC Presence UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.services.ucservices.UCServicesPagesTest","Test","smoke.configuration.services.ucservices.UCServicesPagesTest","ucPresenceUiPageLoadValidation"
"","4670","Verify that a RoboCall entry added via CSV upload can be deleted successfully","UI Regression","2026-06-27","broken","2026-06-27","ui.configuration.security.botnet.RoboCallsTest","Test","ui.configuration.security.botnet.RoboCallsTest","deleteUploadedRoboCall"
"","5430","Allowed Codecs UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.security.codecs.CodecPagesTest","Test","smoke.configuration.security.codecs.CodecPagesTest","allowedCodecsUiPageLoadValidation"
"","1123","Verify cancelling Wangiri Fraud configuration restores previous values","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.monitors.WangiriFraudTest","Test","ui.configuration.security.monitors.WangiriFraudTest","shouldCancelConfiguration"
"","5052","Malicious User Agent UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.security.enddevices.EndDevicePagesTest","Test","smoke.configuration.security.enddevices.EndDevicePagesTest","maliciousUserAgentUiPageLoadValidation"
"","5265","Banned Numbers UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.security.banned.BannedPagesTest","Test","smoke.configuration.security.banned.BannedPagesTest","bannedNumbersUiPageLoadValidation"
"","2211","Verify Call Duration configuration persists after refresh","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.monitors.spit.CallDurationAlertTest","Test","ui.configuration.security.monitors.spit.CallDurationAlertTest","shouldPersistCallDurationAfterRefresh"
"","6448","System Stats UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.visibility.statistics.StatisticsPagesTest","Test","smoke.visibility.statistics.StatisticsPagesTest","systemStatsUiPageLoadValidation"
"","4884","Country Call Rate UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.policies.PolicyPagesTest","Test","smoke.configuration.policies.PolicyPagesTest","countryCallRateUiPageLoadValidation"
"","419","Verify Error Rate monitoring can be enabled successfully","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.ErrorRateTest","Test","ui.configuration.security.ErrorRateTest","enableToggle"
"","4259","Registrations UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.visibility.registrations.RegistrationPagesTest","Test","smoke.visibility.registrations.RegistrationPagesTest","registrationsUiPageLoadValidation"
"","2150","Verify user can add a malicious user agent successfully","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.endDevices.MaliciousUserAgentTest","Test","ui.configuration.security.endDevices.MaliciousUserAgentTest","addUserAgent"
"","1327","Verify Un Subscribe Monitor configuration persists after page refresh using alternative values","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.monitors.dos.UnSubscribeRateTest","Test","ui.configuration.security.monitors.dos.UnSubscribeRateTest","shouldPersistConfigurationAfterRefresh"
"","1310","Verify learned codecs can be searched by codec name dynamically","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.codecs.LearnedCodecsTest","Test","ui.configuration.security.codecs.LearnedCodecsTest","searchByCodecName"
"","238","Verify Risk Level can be changed","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.dno.AssignedNumbersTest","Test","ui.configuration.security.dno.AssignedNumbersTest","verifyRiskLevelChange"
"","1696","Registrations Groups Chart UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.visibility.registrations.RegistrationPagesTest","Test","smoke.visibility.registrations.RegistrationPagesTest","registrationsGroupsChartUiPageLoadValidation"
"","1013","Verify all safelist IP entries can be deleted successfully","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.safelist.SafelistIPTest","Test","ui.configuration.security.safelist.SafelistIPTest","deleteAll"
"","48457","Verify that cancelling the add RoboCall operation does not create a new entry","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.botnet.RoboCallsTest","Test","ui.configuration.security.botnet.RoboCallsTest","cancelAddRoboCall"
"","827","Verify CSV upload","UI Regression","2026-06-27","broken","2026-06-27","ui.configuration.security.endDevices.DeviceIntegrityTest","Test","ui.configuration.security.endDevices.DeviceIntegrityTest","uploadCSV"
"","2478","Verify known blacklist codec can be added successfully","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.codecs.BlackListedCodecsTest","Test","ui.configuration.security.codecs.BlackListedCodecsTest","addKnownCodec"
"","772","Verify Call Traffic Tracking can be enabled successfully","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.CallTrafficTest","Test","ui.configuration.security.CallTrafficTest","enableAndVerifyToggle"
"","25829","Verify Risk Level persists after refresh","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.dno.AssignedNumbersTest","Test","ui.configuration.security.dno.AssignedNumbersTest","verifyRiskLevelPersistence"
"","1543","Rural Call Completion UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.services.callCompletion.CallCompletionPagesTest","Test","smoke.configuration.services.callCompletion.CallCompletionPagesTest","ruralCallCompletionUiPageLoadValidation"
"","7698","Verify safelist IP can be deleted successfully","UI Regression","2026-06-27","failed","2026-06-27","ui.configuration.security.safelist.SafelistIPTest","Test","ui.configuration.security.safelist.SafelistIPTest","deleteIP"
"","6522","Initialize application information for execution report","UI Smoke","2026-06-27","passed","2026-06-27","smoke.login.LoginPageTest","Test","smoke.login.LoginPageTest","applicationVersionVerification"
"","1821","Default Variance UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.tollfraud.baselinebased.variance.VariancePagesTest","Test","smoke.configuration.tollfraud.baselinebased.variance.VariancePagesTest","defaultVarianceUiPageLoadValidation"
"","1695","Verify Call Traffic rule can be deleted successfully","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.CallTrafficTest","Test","ui.configuration.security.CallTrafficTest","deleteRule"
"","1344","Verify invalid War Dialing values are rejected","UI Regression","2026-06-27","failed","2026-06-27","ui.configuration.security.monitors.WarDialingTest","Test","ui.configuration.security.monitors.WarDialingTest","shouldRejectInvalidValues"
"","2156","AFI Stats UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.visibility.statistics.StatisticsPagesTest","Test","smoke.visibility.statistics.StatisticsPagesTest","afiStatsUiPageLoadValidation"
"","1432","Verify cancelling Flash Call configuration restores previous values","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.monitors.FlashCallTest","Test","ui.configuration.security.monitors.FlashCallTest","shouldCancelFlashCallConfiguration"
"","10409","Verify Push New Data To RSN Cloud checkbox can be updated","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.dno.DNONumbersTest","Test","ui.configuration.security.dno.DNONumbersTest","verifyPushToCloudCheckbox"
"","795","Verify invalid Incomplete Calls values are rejected","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.monitors.IncompleteCallsTest","Test","ui.configuration.security.monitors.IncompleteCallsTest","shouldRejectInvalidValues"
"","4680","Bridge Monitor UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.groups.GroupPagesTest","Test","smoke.configuration.groups.GroupPagesTest","bridgeMonitorUiPageLoadValidation"
"","15307","Verify Learned Codecs CSV report can be exported successfully","UI Regression","2026-06-27","failed","2026-06-27","ui.configuration.security.codecs.LearnedCodecsTest","Test","ui.configuration.security.codecs.LearnedCodecsTest","exportCSVTest"
"","668","Verify default user agent can be deleted successfully","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.endDevices.DefaultUserAgentTest","Test","ui.configuration.security.endDevices.DefaultUserAgentTest","deleteUserAgent"
"","2100","Vishing History UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.visibility.history.HistoryPagesTest","Test","smoke.visibility.history.HistoryPagesTest","vishingHistoryUiPageLoadValidation"
"","1803","Verify validation message is displayed for empty safelist number","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.safelist.SafelistNumbersTest","Test","ui.configuration.security.safelist.SafelistNumbersTest","numberValidationTest"
"","1832","Web Blacklist UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.security.botnet.BotnetPagesTest","Test","smoke.configuration.security.botnet.BotnetPagesTest","webBlacklistUiPageLoadValidation"
"","6066","Rejected Password UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.administration.usermanagement.UserManagementPagesTest","Test","smoke.administration.usermanagement.UserManagementPagesTest","rejectedPasswordUiPageLoadValidation"
"","2166","Verify cancelled banned number is not saved","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.banned.BannedNumbersTest","Test","ui.configuration.security.banned.BannedNumbersTest","cancelAdd"
"","75473","Verify Update button repopulates Assigned Numbers data","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.dno.AssignedNumbersTest","Test","ui.configuration.security.dno.AssignedNumbersTest","verifyUpdateButton"
"","5319","Send Blacklist Alerts UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.access.externalservices.ExternalServicesPagesTest","Test","smoke.configuration.access.externalservices.ExternalServicesPagesTest","sendBlacklistAlertsUiPageLoadValidation"
"","5285","Tap IPSec Config UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.system.ipsec.IPSecPagesTest","Test","smoke.configuration.system.ipsec.IPSecPagesTest","tapIPSecConfigUiPageLoadValidation"
"","5005","Network ACL UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.security.acl.ACLPagesTest","Test","smoke.configuration.security.acl.ACLPagesTest","networkACLUiPageLoadValidation"
"","80","Verify banned IP addresses are displayed in the table","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.banned.BannedIPAddressTest","Test","ui.configuration.security.banned.BannedIPAddressTest","verifyIPAddress"
"","689","Verify validation errors are displayed for empty Incomplete Calls fields","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.monitors.IncompleteCallsTest","Test","ui.configuration.security.monitors.IncompleteCallsTest","shouldShowValidationErrorsForEmptyFields"
"","1639","Risk Score Classification UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.tollfraud.riskscore.RiskScorePagesTest","Test","smoke.configuration.tollfraud.riskscore.RiskScorePagesTest","riskScoreClassificationUiPageLoadValidation"
"","726","Verify validation errors are displayed for empty SQL Injection fields","UI Regression","2026-06-27","broken","2026-06-27","ui.configuration.security.monitors.SQLInjectionTest","Test","ui.configuration.security.monitors.SQLInjectionTest","shouldShowValidationErrorsForEmptyField"
"","1984","Call Duration UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.security.monitors.spit.SpitPagesTest","Test","smoke.configuration.security.monitors.spit.SpitPagesTest","callDurationUiPageLoadValidation"
"","16532","Verify invalid malicious user agent search returns empty results","UI Regression","2026-06-27","broken","2026-06-27","ui.configuration.security.endDevices.MaliciousUserAgentTest","Test","ui.configuration.security.endDevices.MaliciousUserAgentTest","searchInvalidUserAgent"
"","590","Verify RTP Monitor configuration can be updated successfully","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.monitors.RTPMonitorTest","Test","ui.configuration.security.monitors.RTPMonitorTest","shouldConfigureRTPMonitor"
"","42","Verify edited Call Traffic rule is displayed correctly","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.CallTrafficTest","Test","ui.configuration.security.CallTrafficTest","verifyEditedRule"
"","2580","Verify cancelled entry is not saved","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.endDevices.DeviceIntegrityTest","Test","ui.configuration.security.endDevices.DeviceIntegrityTest","cancelAdd"
"","1806","Conferences UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.visibility.activity.ActivityPagesTest","Test","smoke.visibility.activity.ActivityPagesTest","conferencesUiPageLoadValidation"
"","3123","Verify device integrity rule can be edited successfully","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.endDevices.DeviceIntegrityTest","Test","ui.configuration.security.endDevices.DeviceIntegrityTest","editDeviceIntegrity"
"","1522","Server Certificate UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.administration.certificates.tls.TLSCertificatePagesTest","Test","smoke.administration.certificates.tls.TLSCertificatePagesTest","serverCertificateUiPageLoadValidation"
"","5371","Call Rate Rule UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.policies.PolicyPagesTest","Test","smoke.configuration.policies.PolicyPagesTest","callRateRuleUiPageLoadValidation"
"","800","Verify rule deletion from TDoS table","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.monitors.dos.TDosTest","Test","ui.configuration.security.monitors.dos.TDosTest","shouldDeleteRule"
"","596","Verify Flood Monitor can be disabled successfully using the enable toggle","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.monitors.dos.FloodMonitorTest","Test","ui.configuration.security.monitors.dos.FloodMonitorTest","shouldDisableFloodMonitor"
"","4897","Receive Blacklist UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.access.externalservices.ExternalServicesPagesTest","Test","smoke.configuration.access.externalservices.ExternalServicesPagesTest","receiveBlacklistUiPageLoadValidation"
"","1375","Verify null user protection can be disabled successfully","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.endDevices.MessageIntegrityTest","Test","ui.configuration.security.endDevices.MessageIntegrityTest","disableNullUser"
"","1699","Traffic Policer UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.basicsetup.BasicSetupPagesTest","Test","smoke.configuration.basicsetup.BasicSetupPagesTest","trafficPolicerUiPageLoadValidation"
"","2077","Diameter Sessions UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.visibility.activity.ActivityPagesTest","Test","smoke.visibility.activity.ActivityPagesTest","diameterSessionsUiPageLoadValidation"
"","1218","Verify Learned Codecs refresh keeps table available","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.codecs.LearnedCodecsTest","Test","ui.configuration.security.codecs.LearnedCodecsTest","refreshLearnedCodecs"
"","1497","Flash Call UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.security.monitors.MonitorPagesTest","Test","smoke.configuration.security.monitors.MonitorPagesTest","flashCallUiPageLoadValidation"
"","1629","Country Calling History UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.visibility.tollfraud.TollFraudPagesTest","Test","smoke.visibility.tollfraud.TollFraudPagesTest","countryCallingHistoryUiPageLoadValidation"
"","4687","Vishing UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.groups.GroupPagesTest","Test","smoke.configuration.groups.GroupPagesTest","vishingUiPageLoadValidation"
"","128","Verify Assigned Numbers CSV upload","UI Regression","2026-06-27","broken","2026-06-27","ui.configuration.security.dno.AssignedNumbersTest","Test","ui.configuration.security.dno.AssignedNumbersTest","uploadAssignedNumbersCSV"
"","1054","Verify validation errors are displayed for invalid DERegister values","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.monitors.dos.DERegisterRateTest","Test","ui.configuration.security.monitors.dos.DERegisterRateTest","shouldShowErrorsForInvalidDERegisterFields"
"","5317","Malicious Media Session UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.basicsetup.BasicSetupPagesTest","Test","smoke.configuration.basicsetup.BasicSetupPagesTest","maliciousMediaSessionUiPageLoadValidation"
"","4764","Financial Dashboard UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.dashboard.DashboardPagesTest","Test","smoke.dashboard.DashboardPagesTest","financialDashboardUiPageLoadValidation"
"","2893","Verify validation messages are displayed for empty Call Traffic fields","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.CallTrafficTest","Test","ui.configuration.security.CallTrafficTest","validateEmptyFields"
"","2257","Reports Download UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.report.ReportPagesTest","Test","smoke.report.ReportPagesTest","reportsDownloadUiPageLoadValidation"
"","4036","Verify successful logout from the application","UI Regression","2026-06-27","passed","2026-06-27","ui.login.CTMLoginTest","Test","ui.login.CTMLoginTest","verifyLogout"
"","2281","ASR Tracking UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.visibility.activity.ActivityPagesTest","Test","smoke.visibility.activity.ActivityPagesTest","asrTrackingUiPageLoadValidation"
"","71","Verify added safelist number is displayed in table","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.safelist.SafelistNumbersTest","Test","ui.configuration.security.safelist.SafelistNumbersTest","verifyNumber"
"","568","Verify UI validation for empty login fields","UI Regression","2026-06-27","passed","2026-06-27","ui.login.CTMLoginTest","Test","ui.login.CTMLoginTest","verifyEmptyFields"
"","1934","Verify duplicate safelist number cannot be added","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.safelist.SafelistNumbersTest","Test","ui.configuration.security.safelist.SafelistNumbersTest","addDuplicateNumber"
"","52","Verify edited TDoS rule values are correctly updated in table","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.monitors.dos.TDosTest","Test","ui.configuration.security.monitors.dos.TDosTest","shouldVerifyEditedRule"
"","5197","Device Integrity UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.security.enddevices.EndDevicePagesTest","Test","smoke.configuration.security.enddevices.EndDevicePagesTest","deviceIntegrityUiPageLoadValidation"
"","5453","Global User Range UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.groups.GroupPagesTest","Test","smoke.configuration.groups.GroupPagesTest","globalUserUiPageLoadValidation"
"","4634","Verify that RoboCall entries can be uploaded via CSV file and appear correctly in the table","UI Regression","2026-06-27","broken","2026-06-27","ui.configuration.security.botnet.RoboCallsTest","Test","ui.configuration.security.botnet.RoboCallsTest","uploadCSV"
"","4594","Ignored Registrations UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.administration.ignored.IgnoredPagesTest","Test","smoke.administration.ignored.IgnoredPagesTest","ignoredRegistrationsUiPageLoadValidation"
"","1263","Verify validation errors are displayed for empty Wangiri Fraud fields","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.monitors.WangiriFraudTest","Test","ui.configuration.security.monitors.WangiriFraudTest","shouldShowValidationErrorsForEmptyFields"
"","3073","Verify banned IP addresses can be uploaded using CSV file","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.banned.BannedIPAddressTest","Test","ui.configuration.security.banned.BannedIPAddressTest","uploadCSV"
"","1564","Verify Option Rate Monitor configuration persists after page refresh using alternative values","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.monitors.dos.OptionRateMonitorTest","Test","ui.configuration.security.monitors.dos.OptionRateMonitorTest","shouldPersistConfigurationAfterRefresh"
"","4440","GUI UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.access.management.ManagementPagesTest","Test","smoke.configuration.access.management.ManagementPagesTest","guiUiPageLoadValidation"
"","1806","User Calling Pattern UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.visibility.tollfraud.baseline.callvolume.CallVolumePagesTest","Test","smoke.visibility.tollfraud.baseline.callvolume.CallVolumePagesTest","userCallingPatternUiPageLoadValidation"
"","52","Verify DNO flag can be enabled successfully","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.banned.BannedNumbersTest","Test","ui.configuration.security.banned.BannedNumbersTest","verifyEnableDnoFlag"
"","5021","Call Recording UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.services.recording.RecordingPagesTest","Test","smoke.configuration.services.recording.RecordingPagesTest","callRecordingUiPageLoadValidation"
"","1202","Verify safelist IPs can be uploaded using CSV file","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.safelist.SafelistIPTest","Test","ui.configuration.security.safelist.SafelistIPTest","uploadCSV"
"","530","Verify validation errors are displayed for empty RTP Monitor fields","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.monitors.RTPMonitorTest","Test","ui.configuration.security.monitors.RTPMonitorTest","shouldShowValidationErrorsForEmptyField"
"","807","Verify War Dialing configuration persists after refresh","UI Regression","2026-06-27","failed","2026-06-27","ui.configuration.security.monitors.WarDialingTest","Test","ui.configuration.security.monitors.WarDialingTest","shouldVerifyConfigurationPersistence"
"","17495","Verify all War Dialing originating type options are selectable","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.monitors.WarDialingTest","Test","ui.configuration.security.monitors.WarDialingTest","shouldVerifyAllOriginatingTypeOptions"
"","4820","Internal Networks UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.basicsetup.BasicSetupPagesTest","Test","smoke.configuration.basicsetup.BasicSetupPagesTest","internalNetworksUiPageLoadValidation"
"","4455","Verify Call Traffic rule can be edited successfully","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.CallTrafficTest","Test","ui.configuration.security.CallTrafficTest","editRule"
"","1683","Dial Call Format UI page load validation","UI Smoke","2026-06-27","passed","2026-06-27","smoke.configuration.basicsetup.BasicSetupPagesTest","Test","smoke.configuration.basicsetup.BasicSetupPagesTest","dialCallFormatUiPageLoadValidation"
"","63248","Verify Push New Data To RSN Cloud checkbox can be updated","UI Regression","2026-06-27","passed","2026-06-27","ui.configuration.security.dno.AssignedNumbersTest","Test","ui.configuration.security.dno.AssignedNumbersTest","verifyPushToCloudCheckbox"
