"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1747","DNO Numbers UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.configuration.security.dno.DnoPagesTest","Test","smoke.configuration.security.dno.DnoPagesTest","dnoNumbersUiPageLoadValidation"
"","5261","IRSF Monitor UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.configuration.policies.PolicyPagesTest","Test","smoke.configuration.policies.PolicyPagesTest","irsfMonitorUiPageLoadValidation"
"","5224","Vishing UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.configuration.groups.GroupPagesTest","Test","smoke.configuration.groups.GroupPagesTest","vishingUiPageLoadValidation"
"","5442","Allowed Codecs UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.configuration.security.codecs.CodecPagesTest","Test","smoke.configuration.security.codecs.CodecPagesTest","allowedCodecsUiPageLoadValidation"
"","2025","AFI History UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.visibility.history.HistoryPagesTest","Test","smoke.visibility.history.HistoryPagesTest","afiHistoryUiPageLoadValidation"
"","1821","Server Calling Pattern UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.visibility.tollfraud.baseline.callvolume.CallVolumePagesTest","Test","smoke.visibility.tollfraud.baseline.callvolume.CallVolumePagesTest","serverCallingPatternUiPageLoadValidation"
"","5250","SSH UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.configuration.access.management.ManagementPagesTest","Test","smoke.configuration.access.management.ManagementPagesTest","sshUiPageLoadValidation"
"","1632","Ignored Alerts Violation UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.administration.ignored.IgnoredPagesTest","Test","smoke.administration.ignored.IgnoredPagesTest","ignoredAlertsViolationUiPageLoadValidation"
"","1852","Non-Rural Call Completion UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.configuration.services.callCompletion.CallCompletionPagesTest","Test","smoke.configuration.services.callCompletion.CallCompletionPagesTest","nonRuralCallCompletionUiPageLoadValidation"
"","5202","Country Groups UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.configuration.groups.GroupPagesTest","Test","smoke.configuration.groups.GroupPagesTest","countryUiPageLoadValidation"
"","1635","Baseline UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.configuration.tollfraud.baselinebased.BaselineBasedPagesTest","Test","smoke.configuration.tollfraud.baselinebased.BaselineBasedPagesTest","baselineUiPageLoadValidation"
"","2079","Vishing Stats UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.visibility.statistics.StatisticsPagesTest","Test","smoke.visibility.statistics.StatisticsPagesTest","vishingStatsUiPageLoadValidation"
"","4226","Recorded Calls UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.visibility.recording.RecordingPagesTest","Test","smoke.visibility.recording.RecordingPagesTest","recordedCallsUiPageLoadValidation"
"","5189","Network Services UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.configuration.groups.GroupPagesTest","Test","smoke.configuration.groups.GroupPagesTest","networkServicesUiPageLoadValidation"
"","9692","Black List UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.visibility.blacklist.BlackListPagesTest","Test","smoke.visibility.blacklist.BlackListPagesTest","blackListUiPageLoadValidation"
"","5205","UC Voice Mail UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.configuration.services.ucservices.UCServicesPagesTest","Test","smoke.configuration.services.ucservices.UCServicesPagesTest","ucVoiceMailUiPageLoadValidation"
"","2392","PAssert Rate UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.configuration.security.monitors.dos.DosPagesTest","Test","smoke.configuration.security.monitors.dos.DosPagesTest","pAssertRateUiPageLoadValidation"
"","5040","MOS Groups UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.configuration.groups.GroupPagesTest","Test","smoke.configuration.groups.GroupPagesTest","mosUiPageLoadValidation"
"","1523","Wangiri Fraud UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.configuration.security.monitors.MonitorPagesTest","Test","smoke.configuration.security.monitors.MonitorPagesTest","wangiriFraudUiPageLoadValidation"
"","6483","UC Servers UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.configuration.basicsetup.BasicSetupPagesTest","Test","smoke.configuration.basicsetup.BasicSetupPagesTest","ucServersUiPageLoadValidation"
"","1672","Destination IP Based Alerts UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.visibility.alerts.alertfilters.AlertFilterPagesTest","Test","smoke.visibility.alerts.alertfilters.AlertFilterPagesTest","destinationIPBasedAlertsUiPageLoadValidation"
"","5798","Banned IP Address UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.configuration.security.banned.BannedPagesTest","Test","smoke.configuration.security.banned.BannedPagesTest","bannedIPAddressUiPageLoadValidation"
"","1843","Country Financial Calling Pattern UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.visibility.tollfraud.baseline.callcost.CallCostPagesTest","Test","smoke.visibility.tollfraud.baseline.callcost.CallCostPagesTest","countryFinancialCallingPatternUiPageLoadValidation"
"","2116","Source IP Based Alerts UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.visibility.alerts.alertfilters.AlertFilterPagesTest","Test","smoke.visibility.alerts.alertfilters.AlertFilterPagesTest","sourceIPBasedAlertsUiPageLoadValidation"
"","1768","Rural Calls UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.visibility.statistics.callcompletion.CallCompletionPagesTest","Test","smoke.visibility.statistics.callcompletion.CallCompletionPagesTest","ruralCallsUiPageLoadValidation"
"","4785","Call Traffic Tracking UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.configuration.security.SecurityPagesTest","Test","smoke.configuration.security.SecurityPagesTest","callTrafficTrackingUiPageLoadValidation"
"","5182","RoboCalls UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.configuration.security.botnet.BotnetPagesTest","Test","smoke.configuration.security.botnet.BotnetPagesTest","roboCallsUiPageLoadValidation"
"","5122","Q850 Clear Code UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.configuration.groups.GroupPagesTest","Test","smoke.configuration.groups.GroupPagesTest","q850ClearCodeUiPageLoadValidation"
"","4988","Call Diversion UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.configuration.policies.PolicyPagesTest","Test","smoke.configuration.policies.PolicyPagesTest","callDiversionUiPageLoadValidation"
"","1754","Call Messages UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.visibility.messages.MessagePagesTest","Test","smoke.visibility.messages.MessagePagesTest","callMessagesUiPageLoadValidation"
"","1609","Flash Call UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.configuration.security.monitors.MonitorPagesTest","Test","smoke.configuration.security.monitors.MonitorPagesTest","flashCallUiPageLoadValidation"
"","1689","Session License Usage UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.administration.license.LicensePagesTest","Test","smoke.administration.license.LicensePagesTest","sessionLicenseUsageUiPageLoadValidation"
"","5453","Blacklisted Codecs UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.configuration.security.codecs.CodecPagesTest","Test","smoke.configuration.security.codecs.CodecPagesTest","blacklistedCodecsUiPageLoadValidation"
"","4869","Global IP Range UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.configuration.groups.GroupPagesTest","Test","smoke.configuration.groups.GroupPagesTest","globalIPRangeUiPageLoadValidation"
"","5180","IP Filters UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.configuration.system.filters.FilterPagesTest","Test","smoke.configuration.system.filters.FilterPagesTest","ipFiltersUiPageLoadValidation"
"","1739","AFI Stats UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.visibility.statistics.StatisticsPagesTest","Test","smoke.visibility.statistics.StatisticsPagesTest","afiStatsUiPageLoadValidation"
"","5718","Per Destination Country Variance UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.configuration.tollfraud.baselinebased.variance.VariancePagesTest","Test","smoke.configuration.tollfraud.baselinebased.variance.VariancePagesTest","perDestinationCountryVarianceUiPageLoadValidation"
"","3037","Active Users Login UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.administration.usermanagement.UserManagementPagesTest","Test","smoke.administration.usermanagement.UserManagementPagesTest","activeUsersLoginUiPageLoadValidation"
"","1603","Signature Update UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.administration.maintenance.MaintenancePagesTest","Test","smoke.administration.maintenance.MaintenancePagesTest","signatureUpdateUiPageLoadValidation"
"","1544","Ignored Calls UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.administration.ignored.IgnoredPagesTest","Test","smoke.administration.ignored.IgnoredPagesTest","ignoredCallsUiPageLoadValidation"
"","5832","UC Clients UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.configuration.basicsetup.BasicSetupPagesTest","Test","smoke.configuration.basicsetup.BasicSetupPagesTest","ucClientsUiPageLoadValidation"
"","3022","Call History UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.visibility.calls.CallPagesTest","Test","smoke.visibility.calls.CallPagesTest","callHistoryUiPageLoadValidation"
"","1796","Learned Codecs UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.configuration.security.codecs.CodecPagesTest","Test","smoke.configuration.security.codecs.CodecPagesTest","learnedCodecsUiPageLoadValidation"
"","1946","Assigned Numbers UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.configuration.security.dno.DnoPagesTest","Test","smoke.configuration.security.dno.DnoPagesTest","assignedNumbersUiPageLoadValidation"
"","5210","Global User Range UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.configuration.groups.GroupPagesTest","Test","smoke.configuration.groups.GroupPagesTest","globalUserUiPageLoadValidation"
"","5335","Bridge Monitor UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.configuration.groups.GroupPagesTest","Test","smoke.configuration.groups.GroupPagesTest","bridgeMonitorUiPageLoadValidation"
"","1586","Country Calling History UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.visibility.tollfraud.TollFraudPagesTest","Test","smoke.visibility.tollfraud.TollFraudPagesTest","countryCallingHistoryUiPageLoadValidation"
"","1681","UnSubscribe Rate UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.configuration.security.monitors.dos.DosPagesTest","Test","smoke.configuration.security.monitors.dos.DosPagesTest","unSubscribeRateUiPageLoadValidation"
"","1538","International Destinations UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.configuration.security.monitors.MonitorPagesTest","Test","smoke.configuration.security.monitors.MonitorPagesTest","internationalDestinationsUiPageLoadValidation"
"","5524","GUI UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.configuration.access.management.ManagementPagesTest","Test","smoke.configuration.access.management.ManagementPagesTest","guiUiPageLoadValidation"
"","1657","DE Register UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.configuration.security.monitors.dos.DosPagesTest","Test","smoke.configuration.security.monitors.dos.DosPagesTest","deRegisterUiPageLoadValidation"
"","5798","Banned Numbers UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.configuration.security.banned.BannedPagesTest","Test","smoke.configuration.security.banned.BannedPagesTest","bannedNumbersUiPageLoadValidation"
"","2058","Country Calling Pattern UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.visibility.tollfraud.baseline.callvolume.CallVolumePagesTest","Test","smoke.visibility.tollfraud.baseline.callvolume.CallVolumePagesTest","countryCallingPatternUiPageLoadValidation"
"","2331","Security Dashboard UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.dashboard.DashboardPagesTest","Test","smoke.dashboard.DashboardPagesTest","securityDashboardUiPageLoadValidation"
"","1488","Global Threats UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.configuration.access.externalservices.ExternalServicesPagesTest","Test","smoke.configuration.access.externalservices.ExternalServicesPagesTest","globalThreatsUiPageLoadValidation"
"","1861","PCAP Remote Backup UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.configuration.services.recording.RecordingPagesTest","Test","smoke.configuration.services.recording.RecordingPagesTest","pcapRemoteBackupUiPageLoadValidation"
"","1819","Default Variance UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.configuration.tollfraud.baselinebased.variance.VariancePagesTest","Test","smoke.configuration.tollfraud.baselinebased.variance.VariancePagesTest","defaultVarianceUiPageLoadValidation"
"","2705","Database UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.administration.maintenance.MaintenancePagesTest","Test","smoke.administration.maintenance.MaintenancePagesTest","databaseUiPageLoadValidation"
"","5180","Source Call Rate UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.configuration.policies.PolicyPagesTest","Test","smoke.configuration.policies.PolicyPagesTest","sourceCallRateUiPageLoadValidation"
"","1701","Tunnel Group UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.visibility.statistics.networkgroup.NetworkGroupPagesTest","Test","smoke.visibility.statistics.networkgroup.NetworkGroupPagesTest","tunnelGroupUiPageLoadValidation"
"","1987","TPS History UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.visibility.history.HistoryPagesTest","Test","smoke.visibility.history.HistoryPagesTest","tpsHistoryUiPageLoadValidation"
"","5080","Authentication Policy UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.configuration.groups.GroupPagesTest","Test","smoke.configuration.groups.GroupPagesTest","authenticationPolicyUiPageLoadValidation"
"","1723","Blacklist Service UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.administration.maintenance.MaintenancePagesTest","Test","smoke.administration.maintenance.MaintenancePagesTest","blacklistServiceUiPageLoadValidation"
"","5911","Holiday Config UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.configuration.groups.GroupPagesTest","Test","smoke.configuration.groups.GroupPagesTest","holidayConfigUiPageLoadValidation"
"","5644","Toll Fraud History UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.visibility.tollfraud.TollFraudPagesTest","Test","smoke.visibility.tollfraud.TollFraudPagesTest","tollFraudHistoryUiPageLoadValidation"
"","1708","Alert Stats UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.visibility.statistics.StatisticsPagesTest","Test","smoke.visibility.statistics.StatisticsPagesTest","alertStatsUiPageLoadValidation"
"","2125","Messages UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.visibility.statistics.StatisticsPagesTest","Test","smoke.visibility.statistics.StatisticsPagesTest","messagesUiPageLoadValidation"
"","2497","Global Search UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.visibility.VisibilityPagesTest","Test","smoke.visibility.VisibilityPagesTest","globalSearchUiPageLoadValidation"
"","5528","Country Call Rate UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.configuration.policies.PolicyPagesTest","Test","smoke.configuration.policies.PolicyPagesTest","countryCallRateUiPageLoadValidation"
"","1863","Attacks Map UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.dashboard.DashboardPagesTest","Test","smoke.dashboard.DashboardPagesTest","attacksMapUiPageLoadValidation"
"","482","Extortion Tracking UI page load validation","UI Smoke","2026-08-11","broken","2026-08-11","smoke.configuration.security.SecurityPagesTest","Test","smoke.configuration.security.SecurityPagesTest","extortionTrackingUiPageLoadValidation"
"","1208","Remote Database UI page load validation","UI Smoke","2026-08-11","passed","2026-08-11","smoke.configuration.access.management.ManagementPagesTest","Test","smoke.configuration.access.management.ManagementPagesTest","remoteDatabaseUiPageLoadValidation"
